software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-11-24 02:22:12.357 +0100

timestamp,mouseX,mouseY,mouseInTarget
1763947464993,1213,210,1
1763947464999,1215,214,1
1763947465012,1217,219,1
1763947465012,1218,222,1
1763947465026,1219,226,1
1763947465031,1219,228,1
1763947465043,1220,233,1
1763947465043,1221,237,1
1763947465059,1223,242,1
1763947465063,1225,244,1
1763947465076,1225,247,1
1763947465079,1227,251,1
1763947465093,1229,255,1
1763947465093,1231,259,1
1763947465108,1231,262,1
1763947465111,1232,265,1
1763947465125,1234,269,1
1763947465126,1235,271,1
1763947465140,1236,275,1
1763947465142,1238,278,1
1763947465155,1239,281,1
1763947465159,1239,284,1
1763947465173,1240,286,1
1763947465175,1242,289,1
1763947465188,1243,291,1
1763947465191,1244,293,1
1763947465203,1246,297,1
1763947465207,1247,300,1
1763947465223,1258,316,1
1763947465235,1261,321,1
1763947465238,1262,325,1
1763947465251,1264,330,1
1763947465255,1266,334,1
1763947465266,1268,337,1
1763947465271,1269,340,1
1763947465283,1271,344,1
1763947465287,1272,347,1
1763947465299,1273,350,1
1763947465301,1275,355,1
1763947465315,1276,358,1
1763947465318,1277,360,1
1763947465332,1277,364,1
1763947465335,1277,367,1
1763947465347,1279,372,1
1763947465351,1282,376,1
1763947465364,1284,381,1
1763947465367,1284,382,1
1763947465380,1285,384,1
1763947465382,1286,388,1
1763947465392,1287,391,1
1763947465399,1288,395,1
1763947465410,1288,400,1
1763947465415,1288,403,1
1763947465427,1288,407,1
1763947465432,1288,411,1
1763947465442,1288,416,1
1763947465442,1287,420,1
1763947465458,1287,424,0
1763947465460,1286,427,0
1763947465475,1285,432,0
1763947465480,1284,434,0
1763947465491,1284,436,0
1763947465491,1282,440,0
1763947465508,1280,444,0
1763947465510,1279,446,0
1763947465523,1277,449,0
1763947465525,1277,451,0
1763947465541,1275,454,0
1763947465542,1273,458,0
1763947465556,1273,461,0
1763947465558,1272,463,0
1763947465572,1270,467,0
1763947465572,1269,470,0
1763947465587,1269,473,0
1763947465591,1267,476,0
1763947465604,1265,479,0
1763947465604,1264,482,0
1763947465620,1263,485,0
1763947465623,1262,488,0
1763947465635,1261,491,0
1763947465638,1258,495,0
1763947465651,1257,500,0
1763947465655,1256,502,0
1763947465666,1255,506,0
1763947465671,1254,511,0
1763947465684,1253,514,0
1763947465687,1251,518,0
1763947465698,1250,523,0
1763947465703,1249,526,0
1763947465715,1249,530,0
1763947465719,1249,534,0
1763947465730,1248,537,0
1763947465735,1247,540,0
1763947465747,1246,545,0
1763947465751,1245,547,0
1763947465764,1245,551,0
1763947465767,1245,554,0
1763947465780,1244,557,0
1763947465783,1244,561,0
1763947465792,1244,576,0
1763947465798,1244,580,0
1763947465811,1244,585,0
1763947465816,1244,591,0
1763947465825,1244,594,0
1763947465831,1244,598,0
1763947465842,1244,603,0
1763947465847,1245,605,0
1763947465859,1245,609,0
1763947465863,1246,613,0
1763947465875,1246,617,0
1763947465878,1247,620,0
1763947465890,1247,622,0
1763947465895,1247,625,0
1763947465908,1247,628,0
1763947465911,1247,629,0
1763947465924,1247,632,0
1763947465924,1247,636,0
1763947465939,1247,638,0
1763947465941,1247,640,0
1763947465955,1247,643,0
1763947465958,1247,644,0
1763947465975,1247,646,0
1763947465984,1247,649,0
1763947465989,1246,654,0
1763947466003,1245,655,0
1763947466007,1243,657,0
1763947466019,1243,659,0
1763947466023,1243,661,0
1763947466034,1241,663,0
1763947466038,1240,666,0
1763947466051,1238,670,0
1763947466055,1237,672,0
1763947466066,1236,675,0
1763947466071,1235,678,1
1763947466083,1233,680,1
1763947466086,1232,685,1
1763947466098,1231,687,1
1763947466103,1228,690,1
1763947466115,1225,695,1
1763947466119,1222,698,1
1763947466131,1220,701,1
1763947466135,1216,704,1
1763947466146,1212,708,1
1763947466151,1209,710,0
1763947466164,1208,711,0
1763947466167,1208,712,1
1763947466180,1205,713,0
1763947466183,1204,714,0
1763947466195,1202,716,0
1763947466199,1200,718,0
1763947466211,1198,720,0
1763947466215,1197,722,0
1763947466220,1195,724,0
1763947466231,1193,726,0
1763947466241,1192,729,1
1763947466247,1189,731,0
1763947466260,1188,732,0
1763947466263,1187,735,1
1763947466274,1186,738,1
1763947466279,1184,739,1
